"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.3103467793803e-16,-0.679650938853735,0.481,0.634,3.16840957324214e-12,"Naive CD4 T","ANXA1"
2.31826221439282e-16,-0.710207548284618,0.174,0.34,3.17926480081831e-12,"Naive CD4 T","NOP10"
2.63638833729919e-16,-0.717187463155712,0.214,0.385,3.61554296577211e-12,"Naive CD4 T","DYNLL1"
3.17797568163824e-16,-0.43803150163658,0.217,0.39,4.35827584979868e-12,"Naive CD4 T","LAMTOR1"
3.53017091967213e-16,-0.807353657466729,0.273,0.431,4.84127639923835e-12,"Naive CD4 T","C1orf162"
3.78595907082822e-16,0.685379920631426,0.396,0.255,5.19206426973382e-12,"Naive CD4 T","DNAJB1"
4.04252375909682e-16,-0.688331110960105,0.118,0.27,5.54391708322538e-12,"Naive CD4 T","GNAI2"
4.13942972763649e-16,-0.477411490240632,0.178,0.342,5.67681392848069e-12,"Naive CD4 T","PGLS"
6.5423030047129e-16,0.583802028227838,0.399,0.255,8.97211434066327e-12,"Naive CD4 T","GYPC"
1.10773793050028e-15,-0.639660644629134,0.385,0.558,1.51915179788808e-11,"Naive CD4 T","TAGLN2"
2.35215790178806e-15,-0.608580518935383,0.155,0.318,3.22574934651215e-11,"Naive CD4 T","AHNAK"
2.40057019759576e-15,-0.66111894678238,0.178,0.337,3.29214196898283e-11,"Naive CD4 T","PTPN6"
2.68657271583517e-15,-0.573161901059535,0.208,0.374,3.68436582249635e-11,"Naive CD4 T","SEC11A"
3.81569123611945e-15,-0.514894891136592,0.387,0.549,5.23283896121422e-11,"Naive CD4 T","CD99"
4.01494005431713e-15,0.527594978626819,0.265,0.14,5.50608879049051e-11,"Naive CD4 T","TRAT1"
5.34526396715797e-15,0.388283054649634,0.727,0.611,7.33049500456044e-11,"Naive CD4 T","HINT1"
6.14819855407141e-15,-0.402461897793018,0.43,0.588,8.43163949705353e-11,"Naive CD4 T","LSP1"
6.94197262637697e-15,0.503178683013072,0.521,0.379,9.52022125981338e-11,"Naive CD4 T","RGS10"
9.04071772609235e-15,-0.611370804104424,0.109,0.252,1.2398440289563e-10,"Naive CD4 T","SNX2"
9.77665562563021e-15,-0.607757632414179,0.234,0.4,1.34077055249893e-10,"Naive CD4 T","DBI"
1.07739792964015e-14,0.466990198369819,0.733,0.607,1.4775435207085e-10,"Naive CD4 T","EIF4A2"
1.77857533595976e-14,-0.510002745898916,0.234,0.399,2.43913821573522e-10,"Naive CD4 T","COX5A"
2.81131932632934e-14,-0.491660912410322,0.624,0.735,3.85544332412805e-10,"Naive CD4 T","ZFP36"
3.17791864046223e-14,-0.575115064888694,0.25,0.407,4.3581976235299e-10,"Naive CD4 T","SERPINB1"
3.27193772055633e-14,-0.584300887004125,0.251,0.417,4.48713538997094e-10,"Naive CD4 T","ATP6V1F"
3.27386197466274e-14,0.281131679240518,0.963,0.968,4.48977431205248e-10,"Naive CD4 T","EEF1D"
4.7441822972633e-14,-0.520947523587819,0.109,0.25,6.50617160246689e-10,"Naive CD4 T","FLNA"
5.0844285987065e-14,-0.737092512433932,0.273,0.429,6.9727853802661e-10,"Naive CD4 T","ID2"
6.35604920218009e-14,-0.345158523314865,0.33,0.5,8.71668587586978e-10,"Naive CD4 T","ARF1"
9.71316019321869e-14,-0.457968797490977,0.445,0.606,1.33206278889801e-09,"Naive CD4 T","PSMA7"
1.20712770302034e-13,0.281518309502044,0.897,0.844,1.65545493192209e-09,"Naive CD4 T","RPL23"
1.63805185651977e-13,-0.451428761358954,0.275,0.427,2.24642431603121e-09,"Naive CD4 T","LCP1"
1.80516231913825e-13,-0.597052915816314,0.331,0.483,2.47559960446619e-09,"Naive CD4 T","SH3BGRL"
2.78072503497311e-13,-0.333991727213421,0.805,0.871,3.81348631296212e-09,"Naive CD4 T","UBC"
3.11897306782764e-13,-0.50594741184604,0.195,0.347,4.27735966521883e-09,"Naive CD4 T","BAX"
3.43737225415063e-13,-0.426005871304857,0.23,0.388,4.71401230934217e-09,"Naive CD4 T","WDR83OS"
5.76938006066365e-13,-0.583518799898715,0.241,0.395,7.91212781519413e-09,"Naive CD4 T","PRDX5"
8.54531180775261e-13,0.441084547840939,0.321,0.193,1.17190406131519e-08,"Naive CD4 T","OCIAD2"
8.73437960936722e-13,-0.45829397194836,0.27,0.429,1.19783281962862e-08,"Naive CD4 T","COX8A"
8.75749318281000e-13,0.411530539302537,0.671,0.577,1.20100261509056e-08,"Naive CD4 T","COMMD6"
1.65068789808999e-12,-0.498383059908997,0.181,0.325,2.26375338344061e-08,"Naive CD4 T","NDUFB7"
2.43641062168296e-12,-0.317360946010175,0.64,0.74,3.34129352657601e-08,"Naive CD4 T","CHCHD2"
2.4778331467353e-12,-0.423815961714237,0.187,0.332,3.39810037743279e-08,"Naive CD4 T","GNG5"
2.92610842168963e-12,0.224458545476137,0.991,0.986,4.01286508950516e-08,"Naive CD4 T","RPL8"
3.174703153916e-12,0.423007707014328,0.733,0.623,4.35378790528041e-08,"Naive CD4 T","ZFP36L2"
3.6577972212388e-12,0.577788434255108,0.562,0.454,5.01630310920689e-08,"Naive CD4 T","TRAF3IP3"
3.80801094379406e-12,-0.380851676869554,0.212,0.365,5.22230620831917e-08,"Naive CD4 T","ATP5J2"
3.82721903024853e-12,0.212882026111279,0.986,0.978,5.24864817808284e-08,"Naive CD4 T","GNB2L1"
4.61765241006379e-12,-0.494502789697027,0.139,0.272,6.33264851516149e-08,"Naive CD4 T","PGAM1"
4.62475972760075e-12,-0.501734014785097,0.178,0.319,6.34239549043167e-08,"Naive CD4 T","RAB5C"
4.6374123050092e-12,-0.503201335395329,0.806,0.8,6.35974723508961e-08,"Naive CD4 T","VIM"
4.77417550552158e-12,-0.641047146991416,0.122,0.25,6.5473042882723e-08,"Naive CD4 T","TNFSF10"
5.51220225107756e-12,-0.497391772438925,0.123,0.255,7.55943416712776e-08,"Naive CD4 T","CSK"
6.25078957224235e-12,-0.399646674263014,0.798,0.832,8.57233281937316e-08,"Naive CD4 T","ATP5G2"
6.5005729659819e-12,-0.541193812543503,0.306,0.453,8.91488576554758e-08,"Naive CD4 T","CAP1"
7.51837240689473e-12,0.353198697611627,0.758,0.646,1.03106959188154e-07,"Naive CD4 T","HSPA8"
9.24440177615766e-12,-0.24536180122521,0.403,0.546,1.26777725958226e-07,"Naive CD4 T","VAMP8"
9.54903537501004e-12,-0.554205798924419,0.267,0.408,1.30955471132888e-07,"Naive CD4 T","CSTB"
1.38881884100733e-11,-0.540163536055417,0.275,0.412,1.90462615855745e-07,"Naive CD4 T","GLRX"
1.40921422437228e-11,-0.521039362614688,0.175,0.317,1.93259638730415e-07,"Naive CD4 T","LAMTOR5"
1.62333310450667e-11,0.287395198657442,0.788,0.715,2.22623901952045e-07,"Naive CD4 T","SRSF5"
1.63248996881522e-11,-0.419905812945274,0.185,0.33,2.2387967432332e-07,"Naive CD4 T","PPP4C"
2.17406094157088e-11,-0.472809520186772,0.385,0.525,2.9815071752703e-07,"Naive CD4 T","TCEB2"
2.19957714049222e-11,-0.435427100510411,0.187,0.331,3.01650009047103e-07,"Naive CD4 T","RBX1"
2.43851118911411e-11,-0.423967394343258,0.402,0.548,3.34417424475109e-07,"Naive CD4 T","SLC25A5"
2.56021878937212e-11,-0.572973425096169,0.214,0.354,3.51108404774493e-07,"Naive CD4 T","CASP4"
2.9116260369229e-11,0.398753371711981,0.455,0.34,3.99300394703607e-07,"Naive CD4 T","FYB"
3.01176086651059e-11,-0.506868304576496,0.264,0.409,4.13032885233263e-07,"Naive CD4 T","CRIP1"
4.20818420325596e-11,0.402259261874863,0.624,0.5,5.77110381634523e-07,"Naive CD4 T","EVL"
4.30301621329007e-11,0.327621731714855,0.881,0.853,5.901156434906e-07,"Naive CD4 T","PABPC1"
4.42477479000648e-11,-0.58220764424382,0.133,0.258,6.06813614701488e-07,"Naive CD4 T","VAMP5"
4.46022064727971e-11,0.526510431262571,0.265,0.162,6.1167465956794e-07,"Naive CD4 T","PSIP1"
4.82566538708409e-11,-0.197804491847423,0.938,0.97,6.61791751184712e-07,"Naive CD4 T","H3F3B"
5.88382722291278e-11,-0.449434806458965,0.175,0.311,8.06908065350258e-07,"Naive CD4 T","ZNHIT1"
6.32638817414416e-11,-0.5377441114376,0.133,0.257,8.6760087420213e-07,"Naive CD4 T","LAMTOR2"
7.57585042974178e-11,-0.508337205761921,0.148,0.266,1.03895212793479e-06,"Naive CD4 T","ALOX5AP"
8.14082310158454e-11,0.395656558365191,0.469,0.35,1.1164324801513e-06,"Naive CD4 T","PEBP1"
1.08650439328905e-10,-0.445550079661975,0.145,0.271,1.49003212495661e-06,"Naive CD4 T","P4HB"
1.13570419005829e-10,0.213204976451701,0.973,0.972,1.55750472624594e-06,"Naive CD4 T","NACA"
1.25646066199706e-10,-0.457196402052907,0.281,0.425,1.72311015186277e-06,"Naive CD4 T","HCLS1"
1.2627555000652e-10,-0.294133461487037,0.136,0.259,1.73174289278942e-06,"Naive CD4 T","RER1"
1.51332484571453e-10,0.466879626824958,0.373,0.261,2.07537369341291e-06,"Naive CD4 T","PRDX2"
1.68793544982537e-10,-0.450894437504597,0.151,0.278,2.31483467589051e-06,"Naive CD4 T","SDCBP"
1.7992928298882e-10,-0.223944843639598,0.191,0.325,2.46755018690868e-06,"Naive CD4 T","ARHGDIA"
1.96651594776899e-10,-0.524443154341971,0.451,0.606,2.69687997077039e-06,"Naive CD4 T","ATP6V0E1"
2.07616753157279e-10,-0.36760105333504,0.149,0.273,2.84725615279893e-06,"Naive CD4 T","PDIA6"
2.19702984132751e-10,-0.727837653178611,0.374,0.488,3.01300672439655e-06,"Naive CD4 T","PLAC8"
2.20023497754133e-10,-0.433920128037896,0.142,0.268,3.01740224820018e-06,"Naive CD4 T","MYO1G"
2.40979356992841e-10,-0.206251784624425,0.994,0.993,3.30479090179982e-06,"Naive CD4 T","TMSB10"
2.53936859995687e-10,-0.380564395805082,0.337,0.491,3.48249009798085e-06,"Naive CD4 T","TRAPPC1"
2.92304205854234e-10,0.436086729498857,0.585,0.486,4.00865987908497e-06,"Naive CD4 T","SOD1"
3.05608269895917e-10,-0.501618406420783,0.429,0.553,4.1911118133526e-06,"Naive CD4 T","LAMTOR4"
3.09549113816926e-10,0.448256066877432,0.333,0.223,4.24515654688533e-06,"Naive CD4 T","SLC2A3"
3.70287154281785e-10,-0.211452129835687,0.184,0.312,5.07811803382039e-06,"Naive CD4 T","PSMB6"
3.98268554960886e-10,-0.479286926434525,0.468,0.596,5.46185496273359e-06,"Naive CD4 T","UCP2"
4.25031712857409e-10,-0.467512672648405,0.198,0.326,5.82888491012651e-06,"Naive CD4 T","CLTA"
4.45722216894933e-10,-0.428897549075369,0.138,0.257,6.1126344824971e-06,"Naive CD4 T","CD97"
4.97582770192105e-10,-0.389165564675492,0.211,0.343,6.82385011041453e-06,"Naive CD4 T","RNH1"
5.26567679020299e-10,0.413967846461395,0.301,0.191,7.22134915008438e-06,"Naive CD4 T","LAT"
5.42653723923705e-10,-0.422133857320198,0.329,0.477,7.44195316988969e-06,"Naive CD4 T","COPE"
6.54325257920768e-10,-0.38751105193996,0.142,0.263,8.97341658712541e-06,"Naive CD4 T","NDUFS6"
7.05299523227785e-10,0.206979767991302,0.416,0.283,9.67247766154584e-06,"Naive CD4 T","CD2"
7.60070073811044e-10,0.588774148029261,0.387,0.273,1.04236009922447e-05,"Naive CD4 T","ACAP1"
8.43300805096437e-10,-0.413468987035913,0.208,0.34,1.15650272410925e-05,"Naive CD4 T","PRDX1"
8.5680094525495e-10,-0.424185203246528,0.217,0.345,1.17501681632264e-05,"Naive CD4 T","OSTF1"
1.12084388727739e-09,0.270141156231744,0.617,0.513,1.53712530701222e-05,"Naive CD4 T","GIMAP7"
1.2446685204506e-09,0.2824280139034,0.687,0.57,1.70693840894596e-05,"Naive CD4 T","CXCR4"
1.48979641911586e-09,-0.397417861534829,0.31,0.442,2.04310680917549e-05,"Naive CD4 T","ATP5B"
1.66953996408435e-09,-0.0460144007088892,0.209,0.342,2.28960710674528e-05,"Naive CD4 T","TBCB"
1.97734408216806e-09,-0.436709420893739,0.201,0.321,2.71172967428528e-05,"Naive CD4 T","YWHAQ"
1.98833657248959e-09,0.350543756609675,0.746,0.681,2.72680477551223e-05,"Naive CD4 T","COX7C"
2.23922842022902e-09,-0.446836580750354,0.418,0.535,3.07087785550208e-05,"Naive CD4 T","COX5B"
2.61408220480784e-09,-0.383197369106744,0.141,0.256,3.58495233567347e-05,"Naive CD4 T","EIF6"
3.18571704439689e-09,-0.439009250496596,0.158,0.273,4.36889235468589e-05,"Naive CD4 T","DBNL"
3.8370118746878e-09,-0.460981638694062,0.197,0.316,5.26207808494685e-05,"Naive CD4 T","PPP1R18"
4.02605673915404e-09,-0.459287890121029,0.158,0.273,5.52133421207586e-05,"Naive CD4 T","RTN4"
4.46420968136146e-09,-0.285532685780276,0.762,0.822,6.12221715701911e-05,"Naive CD4 T","CORO1A"
4.63651850875602e-09,-0.28518625561495,0.228,0.352,6.35852148290801e-05,"Naive CD4 T","SEC61B"
4.64524405580263e-09,-0.366531878586605,0.205,0.332,6.37048769812772e-05,"Naive CD4 T","ARF5"
4.7588873704564e-09,-0.406842836991696,0.382,0.517,6.52633813984391e-05,"Naive CD4 T","GUK1"
4.77616019892711e-09,-0.331970245010977,0.489,0.607,6.55002609680864e-05,"Naive CD4 T","COX6B1"
5.29916765373216e-09,-0.388124111783646,0.258,0.391,7.26727852032828e-05,"Naive CD4 T","PSMB10"
5.31379068597323e-09,-0.391226917768321,0.168,0.289,7.28733254674368e-05,"Naive CD4 T","BUD31"
5.41564132619463e-09,0.285427689972063,0.422,0.314,7.42701051474331e-05,"Naive CD4 T","CYTIP"
6.27937972975337e-09,-0.102336401463596,0.669,0.764,8.61154136138377e-05,"Naive CD4 T","PSME1"
6.549301332913e-09,-0.254780412898473,0.901,0.893,8.98171184795689e-05,"Naive CD4 T","CD52"
9.00443157924480e-09,-0.473142736771528,0.244,0.372,0.000123486774677763,"Naive CD4 T","PDIA3"
9.9452011381129e-09,-0.466587355074325,0.22,0.335,0.00013638848840808,"Naive CD4 T","GDI2"
1.00641654937284e-08,-0.41506152330619,0.379,0.51,0.000138019965580992,"Naive CD4 T","TPM3"
1.00668618464193e-08,0.442984530464162,0.405,0.3,0.000138056943361795,"Naive CD4 T","RSL1D1"
1.1363055360141e-08,-0.352329723316181,0.713,0.807,0.000155832941208974,"Naive CD4 T","UBB"
1.18855842933296e-08,-0.499554391799657,0.143,0.25,0.000162998902998723,"Naive CD4 T","CDKN2D"
1.22405523966135e-08,-0.385161515546679,0.169,0.281,0.000167866935567158,"Naive CD4 T","MAP1LC3B"
1.23481002013115e-08,-0.446961987043876,0.217,0.34,0.000169341846160786,"Naive CD4 T","SRSF9"
1.31546648934077e-08,-0.258197923284775,0.241,0.365,0.000180403074348194,"Naive CD4 T","NDUFB10"
1.52790414640596e-08,-0.373251980025402,0.154,0.267,0.000209536774638113,"Naive CD4 T","PTP4A2"
1.72906535596635e-08,0.308575045693095,0.775,0.731,0.000237124022917226,"Naive CD4 T","JUN"
2.01746189904696e-08,0.479262553797001,0.471,0.379,0.0002766747248353,"Naive CD4 T","ST13"
2.04245859396911e-08,-0.409632127136849,0.291,0.402,0.000280102771576924,"Naive CD4 T","C10orf54"
2.29768583161648e-08,0.271918699513589,0.858,0.798,0.000315104634947884,"Naive CD4 T","DDX5"
3.0692967517737e-08,-0.208241312472396,1,0.999,0.000420923356538246,"Naive CD4 T","B2M"
3.23796247738336e-08,-0.455742974782195,0.265,0.379,0.000444054174148353,"Naive CD4 T","POLD4"
3.3234951057947e-08,-0.364724990487318,0.197,0.317,0.000455784118808685,"Naive CD4 T","PSMD4"
3.56382200547378e-08,-0.414781471797637,0.399,0.51,0.000488742549830674,"Naive CD4 T","COX6A1"
3.61443920040712e-08,-0.494149349385176,0.191,0.305,0.000495684191943832,"Naive CD4 T","SCP2"
4.36992464991726e-08,-0.333939778859863,0.204,0.318,0.000599291466489653,"Naive CD4 T","UQCRFS1"
4.66965423169906e-08,-0.365861590980552,0.308,0.443,0.00064039638133521,"Naive CD4 T","NDUFB11"
4.73493948263959e-08,-0.324571808090124,0.56,0.664,0.000649349600649193,"Naive CD4 T","IER2"
5.6481623639981e-08,-0.363290779135138,0.201,0.316,0.0007745889865987,"Naive CD4 T","MSN"
7.03437287005907e-08,-0.317566915509097,0.451,0.555,0.0009646938953999,"Naive CD4 T","ARPC5"
7.09484659721277e-08,-0.28215350751791,0.32,0.447,0.000972987262341759,"Naive CD4 T","NDUFA11"
7.9826803984122e-08,-0.338677804746935,0.74,0.811,0.00109474478983825,"Naive CD4 T","LAPTM5"
8.59666678347853e-08,-0.374424020072081,0.22,0.33,0.00117894688268625,"Naive CD4 T","SELT"
9.28657339171516e-08,0.279278908472314,0.448,0.33,0.00127356067493982,"Naive CD4 T","CD69"
9.965071471931e-08,0.362274044065388,0.38,0.293,0.00136660990166062,"Naive CD4 T","PPA1"
1.01235982574984e-07,0.341681401759032,0.626,0.549,0.00138835026503333,"Naive CD4 T","SNRPD2"
1.24308509016987e-07,-0.274954678167822,0.199,0.314,0.00170476689265896,"Naive CD4 T","SP110"
1.30005929403392e-07,-0.34173627435893,0.373,0.493,0.00178290131583812,"Naive CD4 T","NDUFA13"
1.31347610139721e-07,0.431673892419617,0.428,0.338,0.00180130112545613,"Naive CD4 T","BTG2"
1.45493441815052e-07,-0.254269388724125,0.214,0.331,0.00199529706105162,"Naive CD4 T","GNAS"
1.55470273628234e-07,-0.316155765531358,0.418,0.529,0.0021321193325376,"Naive CD4 T","RNASET2"
1.75319909298901e-07,-0.319172663321159,0.267,0.392,0.00240433723612513,"Naive CD4 T","POLR2L"
1.76376850423659e-07,-0.326581770283596,0.247,0.368,0.00241883212671006,"Naive CD4 T","UBE2I"
1.79314381586214e-07,-0.425755804463531,0.231,0.343,0.00245911742907334,"Naive CD4 T","RAB7A"
2.14005873192397e-07,-0.416456736340312,0.215,0.321,0.00293487654496053,"Naive CD4 T","NDUFS7"
2.1897188156203e-07,-0.253624118297141,0.277,0.386,0.00300298038374168,"Naive CD4 T","LRRFIP1"
2.3381063212308e-07,-0.336069724035403,0.363,0.476,0.00320647900893592,"Naive CD4 T","UBL5"
3.04626562138111e-07,-0.336306058132256,0.174,0.277,0.00417764867316205,"Naive CD4 T","BSG"
3.31996988601707e-07,-0.404508333509898,0.169,0.269,0.00455300670168381,"Naive CD4 T","SAMHD1"
3.6154734448386e-07,0.259760204509726,0.736,0.668,0.00495826028225166,"Naive CD4 T","NBEAL1"
4.31244073054917e-07,-0.287667146935961,0.22,0.33,0.00591408121787513,"Naive CD4 T","PSMD8"
4.90541182275284e-07,-0.143749278017147,0.169,0.272,0.00672728177372324,"Naive CD4 T","TUFM"
5.14547901435887e-07,-0.285485100192388,0.151,0.251,0.00705650992029175,"Naive CD4 T","SSNA1"
5.59171325784637e-07,0.337310764507307,0.468,0.388,0.00766847556181051,"Naive CD4 T","UXT"
5.89434353420395e-07,-0.155745665562626,0.484,0.595,0.0080835027228073,"Naive CD4 T","ENO1"
6.63891680343051e-07,-0.257942942948946,0.161,0.26,0.0091046105042246,"Naive CD4 T","DCTN3"
9.02108964941193e-07,-0.277919022346413,0.181,0.281,0.0123715223452035,"Naive CD4 T","TCF25"
9.04561625916966e-07,-0.400870821270752,0.294,0.402,0.0124051581378253,"Naive CD4 T","GHITM"
9.24997474513027e-07,-0.302769545043502,0.41,0.526,0.0126854153654717,"Naive CD4 T","HIGD2A"
9.25187579993541e-07,-0.328659526779706,0.189,0.298,0.0126880224720314,"Naive CD4 T","PSMA5"
9.52382084189894e-07,-0.43478748327276,0.261,0.371,0.0130609679025802,"Naive CD4 T","CSNK2B"
9.86827683004557e-07,-0.120677823811345,0.24,0.344,0.0135333548447245,"Naive CD4 T","ARPC4"
1.23506247466621e-06,-0.374845880504656,0.418,0.513,0.0169376467775725,"Naive CD4 T","FOSB"
1.31958328925305e-06,0.396063908918425,0.303,0.225,0.0180967652288163,"Naive CD4 T","EEF1G"
1.38744725151254e-06,-0.191799987043954,0.201,0.302,0.019027451607243,"Naive CD4 T","EIF5"
1.43253413744051e-06,-0.242274085220517,0.541,0.651,0.0196457731608592,"Naive CD4 T","C19orf43"
1.53727792290685e-06,-0.356542997753497,0.286,0.393,0.0210822294347446,"Naive CD4 T","C9orf16"
2.059153332622e-06,-0.258013003004331,0.488,0.586,0.0282392288035781,"Naive CD4 T","CAPZB"
2.06459410912073e-06,-0.393299415033393,0.197,0.293,0.0283138436124817,"Naive CD4 T","IFI44L"
2.71227371450443e-06,-0.383840676399395,0.39,0.494,0.0371961217207137,"Naive CD4 T","DRAP1"
2.87135616380924e-06,-0.447440804020336,0.217,0.318,0.0393777784304799,"Naive CD4 T","TMBIM4.1"
3.01248373615958e-06,-0.357688291869868,0.175,0.27,0.0413132019576925,"Naive CD4 T","RPS19BP1"
3.61100294300695e-06,-0.0775500107771905,0.182,0.276,0.0495212943603973,"Naive CD4 T","RNF7"
3.67278155168117e-06,0.261352986379209,0.387,0.294,0.0503685261997555,"Naive CD4 T","STK17A"
3.67595334659128e-06,-0.31608336004538,0.215,0.318,0.0504120241951529,"Naive CD4 T","PDCD6"
3.76475557366691e-06,-0.264999863526279,0.162,0.253,0.051629857937268,"Naive CD4 T","SHISA5"
3.95665010399495e-06,-0.288740661752712,0.192,0.29,0.0542614995261867,"Naive CD4 T","CHMP2A"
4.25358364340028e-06,-0.445379993797051,0.176,0.266,0.0583336460855915,"Naive CD4 T","C9orf142"
4.30318897547662e-06,-0.498910543322638,0.161,0.251,0.0590139336096863,"Naive CD4 T","RALY"
4.37198642275071e-06,-0.395087264402529,0.195,0.288,0.0599574218016033,"Naive CD4 T","AMICA1"
4.58184701777894e-06,-0.32220821532617,0.416,0.516,0.0628354500018204,"Naive CD4 T","PARK7"
4.77074684856366e-06,0.158123544249616,0.189,0.282,0.0654260222812021,"Naive CD4 T","NDUFA2"
5.0214971195556e-06,-0.258971270632885,0.207,0.307,0.0688648114975855,"Naive CD4 T","CALR"
5.45055155180414e-06,-0.275589624587605,0.241,0.348,0.074748863981442,"Naive CD4 T","DHRS7"
5.80559328226594e-06,-0.174079951955367,0.319,0.42,0.0796179062729951,"Naive CD4 T","SF3B5"
6.95140644573858e-06,0.201515758311427,0.552,0.45,0.0953315879968588,"Naive CD4 T","IFITM1"
6.95623398828357e-06,0.372033026495234,0.425,0.358,0.0953977929153208,"Naive CD4 T","EIF3E"
7.4742583005736e-06,-0.207718714652888,0.23,0.329,0.102501978334066,"Naive CD4 T","FAM49B"
8.8510252819e-06,-0.346984756176417,0.24,0.338,0.121382960715977,"Naive CD4 T","ENSA"
8.85171505680262e-06,-0.202908133001948,0.253,0.362,0.121392420288991,"Naive CD4 T","NDUFA1"
9.68960531170501e-06,-0.256711678742982,0.354,0.46,0.132883247244723,"Naive CD4 T","ATP5G3"
9.76492212629488e-06,-0.222018978485246,0.425,0.534,0.133916142040008,"Naive CD4 T","YWHAB"
1.00903552835904e-05,-0.16316576169153,0.479,0.58,0.138379132359159,"Naive CD4 T","SERP1"
1.03132907001523e-05,-0.304522116129555,0.354,0.451,0.141436468661889,"Naive CD4 T","PKM"
1.16783392059949e-05,-0.264662740352598,0.197,0.286,0.160156743871015,"Naive CD4 T","WDR1"
1.18210452790329e-05,-0.284097075060156,0.221,0.314,0.162113814956657,"Naive CD4 T","ATP5I"
1.43268700998216e-05,-0.368819937777654,0.202,0.29,0.196478696548954,"Naive CD4 T","TMEM50A"
1.45282608515526e-05,-0.202645513048695,0.684,0.764,0.199240569318192,"Naive CD4 T","PPIA"
1.45420761689697e-05,-0.248247192312332,0.43,0.528,0.199430032581251,"Naive CD4 T","NEDD8"
1.49144281851809e-05,-0.321236183019257,0.247,0.34,0.204536468131571,"Naive CD4 T","PSMB7"
1.88048160781008e-05,-0.17426205590784,0.815,0.839,0.257889247695075,"Naive CD4 T","SLC25A6"
1.92693046693395e-05,0.44564337192045,0.379,0.308,0.264259244235322,"Naive CD4 T","CCDC109B"
2.01400935774327e-05,-0.166966342627118,0.344,0.463,0.276201243320912,"Naive CD4 T","EID1"
2.06519394009152e-05,-0.153692748275556,0.462,0.574,0.283220696944151,"Naive CD4 T","ATP5D"
2.1437509636842e-05,-0.368462563789345,0.275,0.373,0.293994007159652,"Naive CD4 T","SNRPB"
2.17213928580112e-05,-0.20490214649759,0.208,0.3,0.297887181654766,"Naive CD4 T","TMEM219"
2.61553142060393e-05,0.112845292200967,0.638,0.556,0.358693979021623,"Naive CD4 T","NAP1L1"
